Date/Time,Weather,Mapped,Filename
2016-08-05 07:00:00,Mostly Cloudy,Cloudy,katkam-20160805070000.jpg
2016-08-05 10:00:00,Mainly Clear,Clear,katkam-20160805100000.jpg
2016-08-05 16:00:00,Clear,Clear,katkam-20160805160000.jpg
2016-08-06 07:00:00,Mostly Cloudy,Cloudy,katkam-20160806070000.jpg
2016-08-06 10:00:00,Mostly Cloudy,Cloudy,katkam-20160806100000.jpg
2016-08-06 13:00:00,Mostly Cloudy,Cloudy,katkam-20160806130000.jpg
2016-08-06 16:00:00,Mostly Cloudy,Cloudy,katkam-20160806160000.jpg
2016-08-06 19:00:00,Mostly Cloudy,Cloudy,katkam-20160806190000.jpg
2016-08-07 07:00:00,Mostly Cloudy,Cloudy,katkam-20160807070000.jpg
2016-08-07 10:00:00,Mostly Cloudy,Cloudy,katkam-20160807100000.jpg
2016-08-07 13:00:00,Cloudy,Cloudy,katkam-20160807130000.jpg
2016-08-07 19:00:00,Mostly Cloudy,Cloudy,katkam-20160807190000.jpg
2016-08-08 07:00:00,Mostly Cloudy,Cloudy,katkam-20160808070000.jpg
2016-08-08 10:00:00,Mostly Cloudy,Cloudy,katkam-20160808100000.jpg
2016-08-08 16:00:00,Mostly Cloudy,Cloudy,katkam-20160808160000.jpg
2016-08-08 19:00:00,Mostly Cloudy,Cloudy,katkam-20160808190000.jpg
2016-08-09 07:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20160809070000.jpg
2016-08-09 08:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20160809080000.jpg
2016-08-09 10:00:00,"Drizzle,Fog","Rain,Cloudy,Fog",katkam-20160809100000.jpg
2016-08-09 11:00:00,Fog,Fog,katkam-20160809110000.jpg
2016-08-09 13:00:00,Cloudy,Cloudy,katkam-20160809130000.jpg
2016-08-09 19:00:00,Mostly Cloudy,Cloudy,katkam-20160809190000.jpg
2016-08-10 07:00:00,Cloudy,Cloudy,katkam-20160810070000.jpg
2016-08-10 13:00:00,Mostly Cloudy,Cloudy,katkam-20160810130000.jpg
2016-08-10 16:00:00,Mainly Clear,Clear,katkam-20160810160000.jpg
2016-08-10 19:00:00,Clear,Clear,katkam-20160810190000.jpg
2016-08-11 07:00:00,Clear,Clear,katkam-20160811070000.jpg
2016-08-11 10:00:00,Clear,Clear,katkam-20160811100000.jpg
2016-08-11 16:00:00,Mainly Clear,Clear,katkam-20160811160000.jpg
2016-08-11 19:00:00,Clear,Clear,katkam-20160811190000.jpg
2016-08-12 07:00:00,Clear,Clear,katkam-20160812070000.jpg
2016-08-12 10:00:00,Clear,Clear,katkam-20160812100000.jpg
2016-08-12 13:00:00,Mostly Cloudy,Cloudy,katkam-20160812130000.jpg
2016-08-12 19:00:00,Mainly Clear,Clear,katkam-20160812190000.jpg
2016-08-13 07:00:00,Mainly Clear,Clear,katkam-20160813070000.jpg
2016-08-13 16:00:00,Mainly Clear,Clear,katkam-20160813160000.jpg
2016-08-13 19:00:00,Mainly Clear,Clear,katkam-20160813190000.jpg
2016-08-14 07:00:00,Mainly Clear,Clear,katkam-20160814070000.jpg
2016-08-14 10:00:00,Mainly Clear,Clear,katkam-20160814100000.jpg
2016-08-14 13:00:00,Clear,Clear,katkam-20160814130000.jpg
2016-08-14 16:00:00,Clear,Clear,katkam-20160814160000.jpg
2016-08-14 19:00:00,Mainly Clear,Clear,katkam-20160814190000.jpg
2016-08-15 10:00:00,Clear,Clear,katkam-20160815100000.jpg
2016-08-15 13:00:00,Clear,Clear,katkam-20160815130000.jpg
2016-08-15 16:00:00,Clear,Clear,katkam-20160815160000.jpg
2016-08-15 19:00:00,Clear,Clear,katkam-20160815190000.jpg
2016-08-16 10:00:00,Clear,Clear,katkam-20160816100000.jpg
2016-08-16 13:00:00,Clear,Clear,katkam-20160816130000.jpg
2016-08-16 16:00:00,Mainly Clear,Clear,katkam-20160816160000.jpg
2016-08-17 07:00:00,Clear,Clear,katkam-20160817070000.jpg
2016-08-17 10:00:00,Clear,Clear,katkam-20160817100000.jpg
2016-08-17 19:00:00,Clear,Clear,katkam-20160817190000.jpg
2016-08-18 07:00:00,Clear,Clear,katkam-20160818070000.jpg
2016-08-18 10:00:00,Mainly Clear,Clear,katkam-20160818100000.jpg
2016-08-18 13:00:00,Mainly Clear,Clear,katkam-20160818130000.jpg
2016-08-18 19:00:00,Mainly Clear,Clear,katkam-20160818190000.jpg
2016-08-19 07:00:00,Mainly Clear,Clear,katkam-20160819070000.jpg
2016-08-19 10:00:00,Mainly Clear,Clear,katkam-20160819100000.jpg
2016-08-19 13:00:00,Mainly Clear,Clear,katkam-20160819130000.jpg
2016-08-19 19:00:00,Mostly Cloudy,Cloudy,katkam-20160819190000.jpg
2016-08-20 07:00:00,Mainly Clear,Clear,katkam-20160820070000.jpg
2016-08-20 10:00:00,Mainly Clear,Clear,katkam-20160820100000.jpg
2016-08-20 13:00:00,Clear,Clear,katkam-20160820130000.jpg
2016-08-20 16:00:00,Clear,Clear,katkam-20160820160000.jpg
2016-08-20 19:00:00,Clear,Clear,katkam-20160820190000.jpg
2016-08-21 07:00:00,Mainly Clear,Clear,katkam-20160821070000.jpg
2016-08-21 10:00:00,Mainly Clear,Clear,katkam-20160821100000.jpg
2016-08-21 13:00:00,Mostly Cloudy,Cloudy,katkam-20160821130000.jpg
2016-08-21 16:00:00,Mostly Cloudy,Cloudy,katkam-20160821160000.jpg
2016-08-21 19:00:00,Mostly Cloudy,Cloudy,katkam-20160821190000.jpg
2016-08-22 07:00:00,Mainly Clear,Clear,katkam-20160822070000.jpg
2016-08-22 10:00:00,Mostly Cloudy,Cloudy,katkam-20160822100000.jpg
2016-08-22 13:00:00,Mainly Clear,Clear,katkam-20160822130000.jpg
2016-08-22 16:00:00,Mainly Clear,Clear,katkam-20160822160000.jpg
2016-08-22 19:00:00,Clear,Clear,katkam-20160822190000.jpg
2016-08-23 07:00:00,Mainly Clear,Clear,katkam-20160823070000.jpg
2016-08-23 10:00:00,Mainly Clear,Clear,katkam-20160823100000.jpg
2016-08-23 13:00:00,Mainly Clear,Clear,katkam-20160823130000.jpg
2016-08-23 16:00:00,Mainly Clear,Clear,katkam-20160823160000.jpg
2016-08-23 19:00:00,Mainly Clear,Clear,katkam-20160823190000.jpg
2016-08-24 07:00:00,Mainly Clear,Clear,katkam-20160824070000.jpg
2016-08-24 10:00:00,Clear,Clear,katkam-20160824100000.jpg
2016-08-24 13:00:00,Clear,Clear,katkam-20160824130000.jpg
2016-08-24 16:00:00,Clear,Clear,katkam-20160824160000.jpg
2016-08-24 19:00:00,Mainly Clear,Clear,katkam-20160824190000.jpg
2016-08-25 07:00:00,Mainly Clear,Clear,katkam-20160825070000.jpg
2016-08-25 10:00:00,Mainly Clear,Clear,katkam-20160825100000.jpg
2016-08-25 13:00:00,Mainly Clear,Clear,katkam-20160825130000.jpg
2016-08-25 16:00:00,Mainly Clear,Clear,katkam-20160825160000.jpg
2016-08-25 19:00:00,Clear,Clear,katkam-20160825190000.jpg
2016-08-26 07:00:00,Cloudy,Cloudy,katkam-20160826070000.jpg
2016-08-26 10:00:00,Mostly Cloudy,Cloudy,katkam-20160826100000.jpg
2016-08-26 13:00:00,Cloudy,Cloudy,katkam-20160826130000.jpg
2016-08-26 16:00:00,Cloudy,Cloudy,katkam-20160826160000.jpg
2016-08-26 19:00:00,Mostly Cloudy,Cloudy,katkam-20160826190000.jpg
2016-08-27 07:00:00,Mostly Cloudy,Cloudy,katkam-20160827070000.jpg
2016-08-27 10:00:00,Mostly Cloudy,Cloudy,katkam-20160827100000.jpg
2016-08-27 13:00:00,Mostly Cloudy,Cloudy,katkam-20160827130000.jpg
2016-08-27 16:00:00,Mostly Cloudy,Cloudy,katkam-20160827160000.jpg
2016-08-27 19:00:00,Mostly Cloudy,Cloudy,katkam-20160827190000.jpg
2016-08-28 07:00:00,Mostly Cloudy,Cloudy,katkam-20160828070000.jpg
2016-08-28 10:00:00,Cloudy,Cloudy,katkam-20160828100000.jpg
2016-08-28 13:00:00,Cloudy,Cloudy,katkam-20160828130000.jpg
2016-08-28 14:00:00,Rain Showers,"Rain,Cloudy",katkam-20160828140000.jpg
2016-08-28 16:00:00,Cloudy,Cloudy,katkam-20160828160000.jpg
2016-08-28 17:00:00,Rain Showers,"Rain,Cloudy",katkam-20160828170000.jpg
2016-08-28 19:00:00,Mostly Cloudy,Cloudy,katkam-20160828190000.jpg
2016-08-29 06:00:00,Fog,Fog,katkam-20160829060000.jpg
2016-08-29 07:00:00,Fog,Fog,katkam-20160829070000.jpg
2016-08-29 08:00:00,Fog,Fog,katkam-20160829080000.jpg
2016-08-29 09:00:00,Fog,Fog,katkam-20160829090000.jpg
2016-08-29 10:00:00,Mainly Clear,Clear,katkam-20160829100000.jpg
2016-08-29 13:00:00,Mostly Cloudy,Cloudy,katkam-20160829130000.jpg
2016-08-29 16:00:00,Mostly Cloudy,Cloudy,katkam-20160829160000.jpg
2016-08-29 19:00:00,Mostly Cloudy,Cloudy,katkam-20160829190000.jpg
2016-08-30 07:00:00,Cloudy,Cloudy,katkam-20160830070000.jpg
2016-08-30 10:00:00,Mostly Cloudy,Cloudy,katkam-20160830100000.jpg
2016-08-30 13:00:00,Mostly Cloudy,Cloudy,katkam-20160830130000.jpg
2016-08-30 16:00:00,Mostly Cloudy,Cloudy,katkam-20160830160000.jpg
2016-08-30 19:00:00,Mostly Cloudy,Cloudy,katkam-20160830190000.jpg
2016-08-31 06:00:00,Rain Showers,"Rain,Cloudy",katkam-20160831060000.jpg
2016-08-31 07:00:00,Cloudy,Cloudy,katkam-20160831070000.jpg
2016-08-31 08:00:00,Rain,"Rain,Cloudy",katkam-20160831080000.jpg
2016-08-31 10:00:00,Cloudy,Cloudy,katkam-20160831100000.jpg
2016-08-31 11:00:00,Rain,"Rain,Cloudy",katkam-20160831110000.jpg
2016-08-31 12:00:00,Rain,"Rain,Cloudy",katkam-20160831120000.jpg
2016-08-31 13:00:00,Rain Showers,"Rain,Cloudy",katkam-20160831130000.jpg
2016-08-31 14:00:00,Rain Showers,"Rain,Cloudy",katkam-20160831140000.jpg
2016-08-31 16:00:00,Rain Showers,"Rain,Cloudy",katkam-20160831160000.jpg
2016-08-31 19:00:00,Cloudy,Cloudy,katkam-20160831190000.jpg
2016-09-01 07:00:00,Mostly Cloudy,Cloudy,katkam-20160901070000.jpg
2016-09-01 10:00:00,Rain,"Rain,Cloudy",katkam-20160901100000.jpg
2016-09-01 13:00:00,Cloudy,Cloudy,katkam-20160901130000.jpg
2016-09-01 15:00:00,Rain Showers,"Rain,Cloudy",katkam-20160901150000.jpg
2016-09-01 16:00:00,Rain,"Rain,Cloudy",katkam-20160901160000.jpg
2016-09-01 17:00:00,Rain,"Rain,Cloudy",katkam-20160901170000.jpg
2016-09-01 18:00:00,Rain,"Rain,Cloudy",katkam-20160901180000.jpg
2016-09-01 19:00:00,Rain,"Rain,Cloudy",katkam-20160901190000.jpg
2016-09-01 20:00:00,Rain,"Rain,Cloudy",katkam-20160901200000.jpg
2016-09-02 06:00:00,Rain Showers,"Rain,Cloudy",katkam-20160902060000.jpg
2016-09-02 07:00:00,Cloudy,Cloudy,katkam-20160902070000.jpg
2016-09-02 09:00:00,Rain Showers,"Rain,Cloudy",katkam-20160902090000.jpg
2016-09-02 10:00:00,Cloudy,Cloudy,katkam-20160902100000.jpg
2016-09-02 13:00:00,Mostly Cloudy,Cloudy,katkam-20160902130000.jpg
2016-09-02 16:00:00,Mostly Cloudy,Cloudy,katkam-20160902160000.jpg
2016-09-02 19:00:00,Mostly Cloudy,Cloudy,katkam-20160902190000.jpg
2016-09-03 06:00:00,"Moderate Rain Showers,Fog","Rain,Cloudy,Fog",katkam-20160903060000.jpg
2016-09-03 07:00:00,Rain Showers,"Rain,Cloudy",katkam-20160903070000.jpg
2016-09-03 10:00:00,Mostly Cloudy,Cloudy,katkam-20160903100000.jpg
2016-09-03 13:00:00,Mostly Cloudy,Cloudy,katkam-20160903130000.jpg
2016-09-03 16:00:00,Mainly Clear,Clear,katkam-20160903160000.jpg
2016-09-03 19:00:00,Mainly Clear,Clear,katkam-20160903190000.jpg
2016-09-04 07:00:00,Mostly Cloudy,Cloudy,katkam-20160904070000.jpg
2016-09-04 10:00:00,Mostly Cloudy,Cloudy,katkam-20160904100000.jpg
2016-09-04 13:00:00,Mainly Clear,Clear,katkam-20160904130000.jpg
2016-09-04 16:00:00,Mainly Clear,Clear,katkam-20160904160000.jpg
2016-09-04 19:00:00,Mainly Clear,Clear,katkam-20160904190000.jpg
2016-09-05 07:00:00,Mostly Cloudy,Cloudy,katkam-20160905070000.jpg
2016-09-05 10:00:00,Cloudy,Cloudy,katkam-20160905100000.jpg
2016-09-05 13:00:00,Cloudy,Cloudy,katkam-20160905130000.jpg
2016-09-05 15:00:00,Rain Showers,"Rain,Cloudy",katkam-20160905150000.jpg
2016-09-05 16:00:00,Cloudy,Cloudy,katkam-20160905160000.jpg
2016-09-05 19:00:00,Cloudy,Cloudy,katkam-20160905190000.jpg
2016-09-05 20:00:00,Rain Showers,"Rain,Cloudy",katkam-20160905200000.jpg
2016-09-06 07:00:00,Cloudy,Cloudy,katkam-20160906070000.jpg
2016-09-06 10:00:00,Cloudy,Cloudy,katkam-20160906100000.jpg
2016-09-06 13:00:00,Mainly Clear,Clear,katkam-20160906130000.jpg
2016-09-06 16:00:00,Mainly Clear,Clear,katkam-20160906160000.jpg
2016-09-06 19:00:00,Mostly Cloudy,Cloudy,katkam-20160906190000.jpg
2016-09-07 07:00:00,Cloudy,Cloudy,katkam-20160907070000.jpg
2016-09-07 10:00:00,Cloudy,Cloudy,katkam-20160907100000.jpg
2016-09-07 13:00:00,Rain,"Rain,Cloudy",katkam-20160907130000.jpg
2016-09-07 14:00:00,Rain,"Rain,Cloudy",katkam-20160907140000.jpg
2016-09-07 15:00:00,Rain,"Rain,Cloudy",katkam-20160907150000.jpg
2016-09-07 16:00:00,Cloudy,Cloudy,katkam-20160907160000.jpg
2016-09-07 17:00:00,Rain,"Rain,Cloudy",katkam-20160907170000.jpg
2016-09-07 19:00:00,Cloudy,Cloudy,katkam-20160907190000.jpg
2016-09-08 07:00:00,Mainly Clear,Clear,katkam-20160908070000.jpg
2016-09-08 10:00:00,Mostly Cloudy,Cloudy,katkam-20160908100000.jpg
2016-09-08 13:00:00,Mainly Clear,Clear,katkam-20160908130000.jpg
2016-09-08 16:00:00,Mainly Clear,Clear,katkam-20160908160000.jpg
2016-09-08 19:00:00,Mainly Clear,Clear,katkam-20160908190000.jpg
2016-09-09 07:00:00,Mostly Cloudy,Cloudy,katkam-20160909070000.jpg
2016-09-09 10:00:00,Mostly Cloudy,Cloudy,katkam-20160909100000.jpg
2016-09-09 13:00:00,Mostly Cloudy,Cloudy,katkam-20160909130000.jpg
2016-09-09 16:00:00,Mostly Cloudy,Cloudy,katkam-20160909160000.jpg
2016-09-09 19:00:00,Mainly Clear,Clear,katkam-20160909190000.jpg
2016-09-10 07:00:00,Mostly Cloudy,Cloudy,katkam-20160910070000.jpg
2016-09-10 10:00:00,Mainly Clear,Clear,katkam-20160910100000.jpg
2016-09-10 13:00:00,Mostly Cloudy,Cloudy,katkam-20160910130000.jpg
2016-09-10 16:00:00,Mostly Cloudy,Cloudy,katkam-20160910160000.jpg
2016-09-10 19:00:00,Mostly Cloudy,Cloudy,katkam-20160910190000.jpg
2016-09-11 07:00:00,Mainly Clear,Clear,katkam-20160911070000.jpg
2016-09-11 10:00:00,Mainly Clear,Clear,katkam-20160911100000.jpg
2016-09-11 13:00:00,Mainly Clear,Clear,katkam-20160911130000.jpg
2016-09-11 16:00:00,Clear,Clear,katkam-20160911160000.jpg
2016-09-11 19:00:00,Mainly Clear,Clear,katkam-20160911190000.jpg
2016-09-12 07:00:00,Clear,Clear,katkam-20160912070000.jpg
2016-09-12 10:00:00,Clear,Clear,katkam-20160912100000.jpg
2016-09-12 13:00:00,Clear,Clear,katkam-20160912130000.jpg
2016-09-12 16:00:00,Clear,Clear,katkam-20160912160000.jpg
2016-09-12 19:00:00,Mainly Clear,Clear,katkam-20160912190000.jpg
2016-09-13 07:00:00,Mainly Clear,Clear,katkam-20160913070000.jpg
2016-09-13 10:00:00,Clear,Clear,katkam-20160913100000.jpg
2016-09-13 13:00:00,Clear,Clear,katkam-20160913130000.jpg
2016-09-13 16:00:00,Clear,Clear,katkam-20160913160000.jpg
2016-09-13 19:00:00,Clear,Clear,katkam-20160913190000.jpg
2016-09-14 07:00:00,Mainly Clear,Clear,katkam-20160914070000.jpg
2016-09-14 10:00:00,Mainly Clear,Clear,katkam-20160914100000.jpg
2016-09-14 13:00:00,Mainly Clear,Clear,katkam-20160914130000.jpg
2016-09-14 16:00:00,Mainly Clear,Clear,katkam-20160914160000.jpg
2016-09-14 19:00:00,Mostly Cloudy,Cloudy,katkam-20160914190000.jpg
2016-09-15 07:00:00,Clear,Clear,katkam-20160915070000.jpg
2016-09-15 10:00:00,Mainly Clear,Clear,katkam-20160915100000.jpg
2016-09-15 13:00:00,Mainly Clear,Clear,katkam-20160915130000.jpg
2016-09-15 16:00:00,Mainly Clear,Clear,katkam-20160915160000.jpg
2016-09-15 19:00:00,Mainly Clear,Clear,katkam-20160915190000.jpg
2016-09-16 07:00:00,Mostly Cloudy,Cloudy,katkam-20160916070000.jpg
2016-09-16 10:00:00,Mostly Cloudy,Cloudy,katkam-20160916100000.jpg
2016-09-16 13:00:00,Cloudy,Cloudy,katkam-20160916130000.jpg
2016-09-16 16:00:00,Cloudy,Cloudy,katkam-20160916160000.jpg
2016-09-16 19:00:00,Rain,"Rain,Cloudy",katkam-20160916190000.jpg
2016-09-17 06:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20160917060000.jpg
2016-09-17 07:00:00,Rain,"Rain,Cloudy",katkam-20160917070000.jpg
2016-09-17 08:00:00,Rain,"Rain,Cloudy",katkam-20160917080000.jpg
2016-09-17 09:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20160917090000.jpg
2016-09-17 10:00:00,Rain,"Rain,Cloudy",katkam-20160917100000.jpg
2016-09-17 11:00:00,Rain,"Rain,Cloudy",katkam-20160917110000.jpg
2016-09-17 13:00:00,Cloudy,Cloudy,katkam-20160917130000.jpg
2016-09-17 16:00:00,Mainly Clear,Clear,katkam-20160917160000.jpg
2016-09-17 19:00:00,Mainly Clear,Clear,katkam-20160917190000.jpg
2016-09-18 07:00:00,Mainly Clear,Clear,katkam-20160918070000.jpg
2016-09-18 10:00:00,Mainly Clear,Clear,katkam-20160918100000.jpg
2016-09-18 13:00:00,Mainly Clear,Clear,katkam-20160918130000.jpg
2016-09-18 16:00:00,Mostly Cloudy,Cloudy,katkam-20160918160000.jpg
2016-09-18 19:00:00,Mostly Cloudy,Cloudy,katkam-20160918190000.jpg
2016-09-19 06:00:00,Rain Showers,"Rain,Cloudy",katkam-20160919060000.jpg
2016-09-19 07:00:00,Rain Showers,"Rain,Cloudy",katkam-20160919070000.jpg
2016-09-19 08:00:00,"Moderate Rain Showers,Fog","Rain,Cloudy,Fog",katkam-20160919080000.jpg
2016-09-19 09:00:00,Rain Showers,"Rain,Cloudy",katkam-20160919090000.jpg
2016-09-19 10:00:00,Mostly Cloudy,Cloudy,katkam-20160919100000.jpg
2016-09-19 13:00:00,Mainly Clear,Clear,katkam-20160919130000.jpg
2016-09-19 14:00:00,Rain Showers,"Rain,Cloudy",katkam-20160919140000.jpg
2016-09-19 15:00:00,Rain Showers,"Rain,Cloudy",katkam-20160919150000.jpg
2016-09-19 16:00:00,Mostly Cloudy,Cloudy,katkam-20160919160000.jpg
2016-09-19 19:00:00,Mostly Cloudy,Cloudy,katkam-20160919190000.jpg
2016-09-20 07:00:00,Mostly Cloudy,Cloudy,katkam-20160920070000.jpg
2016-09-20 10:00:00,Mainly Clear,Clear,katkam-20160920100000.jpg
2016-09-20 13:00:00,Mainly Clear,Clear,katkam-20160920130000.jpg
2016-09-20 16:00:00,Mainly Clear,Clear,katkam-20160920160000.jpg
2016-09-20 19:00:00,Mainly Clear,Clear,katkam-20160920190000.jpg
2016-09-21 07:00:00,Clear,Clear,katkam-20160921070000.jpg
2016-09-21 10:00:00,Clear,Clear,katkam-20160921100000.jpg
2016-09-21 13:00:00,Clear,Clear,katkam-20160921130000.jpg
2016-09-21 16:00:00,Mainly Clear,Clear,katkam-20160921160000.jpg
2016-09-21 19:00:00,Clear,Clear,katkam-20160921190000.jpg
2016-09-22 07:00:00,Clear,Clear,katkam-20160922070000.jpg
2016-09-22 10:00:00,Clear,Clear,katkam-20160922100000.jpg
2016-09-22 13:00:00,Clear,Clear,katkam-20160922130000.jpg
2016-09-22 16:00:00,Clear,Clear,katkam-20160922160000.jpg
2016-09-22 19:00:00,Mainly Clear,Clear,katkam-20160922190000.jpg
2016-09-23 06:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20160923060000.jpg
2016-09-23 07:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20160923070000.jpg
2016-09-23 08:00:00,Rain,"Rain,Cloudy",katkam-20160923080000.jpg
2016-09-23 09:00:00,Rain,"Rain,Cloudy",katkam-20160923090000.jpg
2016-09-23 10:00:00,Rain,"Rain,Cloudy",katkam-20160923100000.jpg
2016-09-23 11:00:00,Rain,"Rain,Cloudy",katkam-20160923110000.jpg
2016-09-23 12:00:00,Drizzle,"Rain,Cloudy",katkam-20160923120000.jpg
2016-09-23 13:00:00,Drizzle,"Rain,Cloudy",katkam-20160923130000.jpg
2016-09-23 14:00:00,"Rain,Drizzle","Rain,Cloudy",katkam-20160923140000.jpg
2016-09-23 15:00:00,Drizzle,"Rain,Cloudy",katkam-20160923150000.jpg
2016-09-23 16:00:00,Rain Showers,"Rain,Cloudy",katkam-20160923160000.jpg
2016-09-23 19:00:00,Drizzle,"Rain,Cloudy",katkam-20160923190000.jpg
2016-09-24 07:00:00,Mostly Cloudy,Cloudy,katkam-20160924070000.jpg
2016-09-24 10:00:00,Cloudy,Cloudy,katkam-20160924100000.jpg
2016-09-24 13:00:00,Cloudy,Cloudy,katkam-20160924130000.jpg
2016-09-24 16:00:00,Cloudy,Cloudy,katkam-20160924160000.jpg
2016-09-24 19:00:00,Rain,"Rain,Cloudy",katkam-20160924190000.jpg
2016-09-25 07:00:00,Cloudy,Cloudy,katkam-20160925070000.jpg
2016-09-25 10:00:00,Cloudy,Cloudy,katkam-20160925100000.jpg
2016-09-25 13:00:00,Mostly Cloudy,Cloudy,katkam-20160925130000.jpg
2016-09-25 16:00:00,Mostly Cloudy,Cloudy,katkam-20160925160000.jpg
2016-09-25 19:00:00,Mostly Cloudy,Cloudy,katkam-20160925190000.jpg
2016-09-26 07:00:00,Mostly Cloudy,Cloudy,katkam-20160926070000.jpg
2016-09-26 10:00:00,Mostly Cloudy,Cloudy,katkam-20160926100000.jpg
2016-09-26 13:00:00,Mostly Cloudy,Cloudy,katkam-20160926130000.jpg
2016-09-26 16:00:00,Mostly Cloudy,Cloudy,katkam-20160926160000.jpg
2016-09-26 19:00:00,Mostly Cloudy,Cloudy,katkam-20160926190000.jpg
2016-09-27 07:00:00,Mainly Clear,Clear,katkam-20160927070000.jpg
2016-09-27 10:00:00,Mostly Cloudy,Cloudy,katkam-20160927100000.jpg
2016-09-27 13:00:00,Mainly Clear,Clear,katkam-20160927130000.jpg
2016-09-27 16:00:00,Mostly Cloudy,Cloudy,katkam-20160927160000.jpg
2016-09-27 19:00:00,Mainly Clear,Clear,katkam-20160927190000.jpg
2016-09-28 07:00:00,Mainly Clear,Clear,katkam-20160928070000.jpg
2016-09-28 10:00:00,Mainly Clear,Clear,katkam-20160928100000.jpg
2016-09-28 13:00:00,Clear,Clear,katkam-20160928130000.jpg
2016-09-28 16:00:00,Mainly Clear,Clear,katkam-20160928160000.jpg
2016-09-28 19:00:00,Clear,Clear,katkam-20160928190000.jpg
2016-09-29 07:00:00,Cloudy,Cloudy,katkam-20160929070000.jpg
2016-09-29 10:00:00,Mainly Clear,Clear,katkam-20160929100000.jpg
2016-09-29 13:00:00,Mainly Clear,Clear,katkam-20160929130000.jpg
2016-09-29 16:00:00,Cloudy,Cloudy,katkam-20160929160000.jpg
2016-09-29 19:00:00,Mostly Cloudy,Cloudy,katkam-20160929190000.jpg
2016-09-30 07:00:00,Cloudy,Cloudy,katkam-20160930070000.jpg
2016-09-30 10:00:00,Mostly Cloudy,Cloudy,katkam-20160930100000.jpg
2016-09-30 13:00:00,Mainly Clear,Clear,katkam-20160930130000.jpg
2016-09-30 16:00:00,Mainly Clear,Clear,katkam-20160930160000.jpg
2016-09-30 19:00:00,Mainly Clear,Clear,katkam-20160930190000.jpg
2016-10-01 07:00:00,Cloudy,Cloudy,katkam-20161001070000.jpg
2016-10-01 08:00:00,Rain Showers,"Rain,Cloudy",katkam-20161001080000.jpg
2016-10-01 09:00:00,Rain Showers,"Rain,Cloudy",katkam-20161001090000.jpg
2016-10-01 10:00:00,Mostly Cloudy,Cloudy,katkam-20161001100000.jpg
2016-10-01 13:00:00,Cloudy,Cloudy,katkam-20161001130000.jpg
2016-10-01 14:00:00,Rain Showers,"Rain,Cloudy",katkam-20161001140000.jpg
2016-10-01 15:00:00,Rain Showers,"Rain,Cloudy",katkam-20161001150000.jpg
2016-10-01 16:00:00,Mostly Cloudy,Cloudy,katkam-20161001160000.jpg
2016-10-01 19:00:00,Mostly Cloudy,Cloudy,katkam-20161001190000.jpg
2016-10-02 06:00:00,Rain Showers,"Rain,Cloudy",katkam-20161002060000.jpg
2016-10-02 07:00:00,Mostly Cloudy,Cloudy,katkam-20161002070000.jpg
2016-10-02 10:00:00,Mostly Cloudy,Cloudy,katkam-20161002100000.jpg
2016-10-02 13:00:00,Mainly Clear,Clear,katkam-20161002130000.jpg
2016-10-02 16:00:00,Mainly Clear,Clear,katkam-20161002160000.jpg
2016-10-02 19:00:00,Mainly Clear,Clear,katkam-20161002190000.jpg
2016-10-03 07:00:00,Mostly Cloudy,Cloudy,katkam-20161003070000.jpg
2016-10-03 10:00:00,Mostly Cloudy,Cloudy,katkam-20161003100000.jpg
2016-10-03 13:00:00,Mostly Cloudy,Cloudy,katkam-20161003130000.jpg
2016-10-03 16:00:00,Cloudy,Cloudy,katkam-20161003160000.jpg
2016-10-03 19:00:00,Cloudy,Cloudy,katkam-20161003190000.jpg
2016-10-04 07:00:00,Cloudy,Cloudy,katkam-20161004070000.jpg
2016-10-04 10:00:00,Cloudy,Cloudy,katkam-20161004100000.jpg
2016-10-04 13:00:00,Cloudy,Cloudy,katkam-20161004130000.jpg
2016-10-04 16:00:00,Cloudy,Cloudy,katkam-20161004160000.jpg
2016-10-04 19:00:00,Rain,"Rain,Cloudy",katkam-20161004190000.jpg
2016-10-05 07:00:00,Cloudy,Cloudy,katkam-20161005070000.jpg
2016-10-05 10:00:00,Mostly Cloudy,Cloudy,katkam-20161005100000.jpg
2016-10-05 13:00:00,Mainly Clear,Clear,katkam-20161005130000.jpg
2016-10-05 16:00:00,Mainly Clear,Clear,katkam-20161005160000.jpg
2016-10-05 19:00:00,Cloudy,Cloudy,katkam-20161005190000.jpg
2016-10-06 07:00:00,Cloudy,Cloudy,katkam-20161006070000.jpg
2016-10-06 10:00:00,Cloudy,Cloudy,katkam-20161006100000.jpg
2016-10-06 13:00:00,Cloudy,Cloudy,katkam-20161006130000.jpg
2016-10-06 16:00:00,Rain,"Rain,Cloudy",katkam-20161006160000.jpg
2016-10-06 17:00:00,Rain,"Rain,Cloudy",katkam-20161006170000.jpg
2016-10-06 18:00:00,Rain,"Rain,Cloudy",katkam-20161006180000.jpg
2016-10-06 19:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161006190000.jpg
