timestamp,cpu_percent,fan_rpm,sys_load_1,temperature
2017-06-07 23:10:55.199835,6.41,730,0.84,41
2017-06-07 23:11:55.203470,7.44,730,0.9400000000000001,41
2017-06-07 23:12:55.207757,11.12,736,0.99,43
2017-06-07 23:13:55.211402,7.5,738,0.79,41
2017-06-07 23:14:55.215029,1.01,722,0.88,40
2017-06-07 23:15:55.218844,27.83,777,0.44,54
2017-06-07 23:16:55.222744,3.17,738,0.71,41
2017-06-07 23:17:55.226516,0.5,703,0.86,39
2017-06-07 23:18:55.230413,3.88,753,0.42,40
2017-06-07 23:19:55.234526,0.76,715,0.41000000000000003,40
2017-06-07 23:20:55.238557,5.99,725,0.27,40
2017-06-07 23:21:55.242830,0.75,704,0.16,38
2017-06-07 23:22:55.246960,0.5,707,0.44,38
2017-06-07 23:23:55.251202,0.62,711,0.25,39
2017-06-07 23:24:55.255252,1.24,712,0.09,37
2017-06-07 23:25:55.259341,0.5,698,0.08,37
2017-06-07 23:26:55.263602,1.24,699,0.08,39
2017-06-07 23:27:55.267000,4.0,708,0.77,38
2017-06-07 23:28:55.270387,4.4,714,0.99,39
2017-06-07 23:29:55.274733,3.88,720,0.62,42
2017-06-07 23:30:55.278263,13.97,721,0.7000000000000001,45
2017-06-07 23:31:55.281638,8.53,715,0.84,44
2017-06-07 23:32:55.285200,14.0,746,0.74,49
2017-06-07 23:33:55.288584,5.59,709,0.98,41
2017-06-07 23:34:55.291822,12.49,731,0.9500000000000001,45
2017-06-07 23:35:55.295109,21.41,752,0.97,51
2017-06-07 23:36:55.298329,13.04,740,0.97,47
2017-06-07 23:37:55.301419,11.89,749,1.77,46
2017-06-07 23:38:55.304345,6.92,744,1.29,46
2017-06-07 23:39:55.307720,13.74,755,1.02,45
2017-06-07 23:40:55.311325,22.12,794,1.1,52
2017-06-07 23:41:55.314417,15.01,763,0.9500000000000001,47
2017-06-07 23:42:55.317540,13.65,752,1.09,50
2017-06-07 23:43:55.320680,14.43,748,1.32,48
2017-06-07 23:44:55.324009,10.31,773,1.47,46
2017-06-07 23:45:55.327709,22.07,774,1.18,47
2017-06-07 23:46:55.331083,31.4,773,1.49,54
2017-06-07 23:47:55.334320,14.15,745,2.55,48
2017-06-07 23:48:55.337412,15.81,782,1.74,49
2017-06-07 23:49:55.340685,15.5,792,1.27,48
2017-06-07 23:50:55.344243,11.05,768,1.24,47
2017-06-07 23:51:55.347588,13.21,755,1.5899999999999999,46
2017-06-07 23:52:55.350732,12.2,773,2.43,49
2017-06-07 23:53:55.354249,10.31,761,2.02,45
2017-06-07 23:54:55.357768,10.38,741,1.3599999999999999,45
2017-06-07 23:55:55.361341,6.41,738,0.85,43
2017-06-07 23:56:55.364930,6.78,753,0.73,44
2017-06-07 23:57:55.367914,6.72,737,0.55,43
2017-06-07 23:58:55.371121,7.79,732,0.62,41
2017-06-07 23:59:55.374786,9.31,755,0.81,41
2017-06-08 00:00:55.378212,6.55,726,1.26,43
2017-06-08 00:01:55.381603,29.58,804,1.33,53
2017-06-08 00:02:55.385008,16.26,757,0.99,49
2017-06-08 00:03:55.388868,7.21,740,0.47000000000000003,41
2017-06-08 00:04:55.392369,9.12,739,0.43,41
2017-06-08 00:05:55.395785,6.46,742,0.65,40
2017-06-08 00:06:55.398979,2.76,739,0.9,42
2017-06-08 00:07:55.402502,8.49,700,1.12,43
2017-06-08 00:08:55.406019,13.03,734,0.6900000000000001,42
2017-06-08 00:09:55.409456,10.53,733,0.89,46
2017-06-08 00:10:55.413226,5.17,732,0.36,39
2017-06-08 00:11:55.416582,6.34,724,0.44,40
2017-06-08 00:12:55.420277,6.38,725,0.65,41
2017-06-08 00:13:55.423893,1.9,727,0.39,41
2017-06-08 00:14:55.428063,3.4,718,0.41000000000000003,39
2017-06-08 00:15:55.432209,3.35,732,0.19,40
2017-06-08 00:16:55.436413,1.74,725,0.33,39
2017-06-08 00:17:55.440507,3.15,719,0.38,41
2017-06-08 00:18:55.444828,2.38,727,0.30000000000000004,40
2017-06-08 00:19:55.449350,1.23,702,0.31,39
2017-06-08 00:20:55.453512,0.62,718,0.11,40
2017-06-08 00:21:55.457597,0.62,707,0.11,39
2017-06-08 00:22:55.461766,0.5,709,0.11,38
2017-06-08 00:23:55.465913,0.5,710,0.11,38
2017-06-08 00:24:55.470121,0.62,715,0.08,38
2017-06-08 00:25:55.474197,2.5,710,0.09,38
2017-06-08 00:26:55.478292,0.75,693,0.03,38
2017-06-08 00:27:55.482460,0.5,693,0.06,38
2017-06-08 00:28:55.486576,0.62,712,0.02,39
2017-06-08 00:29:55.490663,0.88,695,0.08,37
2017-06-08 00:30:55.494913,0.62,697,0.16,37
2017-06-08 00:31:55.499061,1.0,697,0.09,37
2017-06-08 00:32:55.503284,0.38,690,0.03,37
2017-06-08 00:33:55.507279,1.11,680,0.01,36
2017-06-08 00:34:55.511418,0.62,695,0.0,37
2017-06-08 00:35:55.515511,0.86,697,0.0,37
2017-06-08 00:36:55.519554,0.62,689,0.1,36
2017-06-08 00:37:55.523651,0.5,696,0.04,37
2017-06-08 00:38:55.527844,0.38,692,0.01,37
2017-06-08 00:39:55.532016,0.62,691,0.04,36
2017-06-08 00:40:55.536202,0.88,696,0.01,37
2017-06-08 00:41:55.540266,0.5,686,0.0,36
2017-06-08 00:42:55.544398,0.86,683,0.04,37
2017-06-08 00:43:55.548450,0.75,686,0.12,37
2017-06-08 00:44:55.552619,0.5,693,0.04,37
2017-06-08 00:45:55.556720,0.88,685,0.09,36
2017-06-08 00:46:55.560897,0.38,688,0.16,35
2017-06-08 00:47:55.565006,0.38,693,0.12,36
2017-06-08 00:48:55.569073,0.86,683,0.04,36
2017-06-08 00:49:55.573326,0.75,693,0.09,37
2017-06-08 00:50:55.577487,0.62,687,0.5,36
2017-06-08 00:51:55.581425,0.25,695,0.55,36
2017-06-08 00:52:55.585446,0.38,667,0.29,37
2017-06-08 00:53:55.589472,0.99,677,0.37,36
2017-06-08 00:54:55.593412,0.61,675,0.35000000000000003,36
2017-06-08 00:55:55.597408,0.25,682,0.13,37
2017-06-08 00:56:55.601532,0.25,659,0.26,36
2017-06-08 00:57:55.605566,0.25,671,0.2,35
2017-06-08 00:58:55.609492,0.72,688,0.21,37
2017-06-08 00:59:55.613187,0.12,651,0.6900000000000001,37
2017-06-08 01:00:55.617218,0.62,676,0.30000000000000004,37
2017-06-08 01:01:55.621090,0.61,682,0.15,37
2017-06-08 01:02:55.625182,0.25,666,0.12,37
2017-06-08 01:03:55.629171,0.49,678,0.13,36
2017-06-08 01:04:55.633154,0.38,672,0.18,36
2017-06-08 01:05:55.637123,0.25,672,0.06,36
2017-06-08 01:06:55.641027,1.11,681,0.17,36
2017-06-08 01:07:55.645047,0.12,669,0.06,37
2017-06-08 01:08:55.648984,0.12,668,0.02,36
2017-06-08 01:09:55.653012,0.0,674,0.14,35
2017-06-08 01:10:55.656915,0.25,678,0.05,36
2017-06-08 01:11:55.660821,0.38,679,0.30000000000000004,37
2017-06-08 01:12:55.664860,0.5,673,0.4,37
2017-06-08 01:13:55.668823,0.25,685,0.14,37
2017-06-08 01:14:55.672814,0.25,665,0.05,36
2017-06-08 01:15:55.676902,0.38,671,0.06,36
2017-06-08 01:16:55.680911,0.86,668,0.02,38
2017-06-08 01:17:55.684787,0.25,661,0.0,35
2017-06-08 01:18:55.688751,0.38,661,0.0,36
2017-06-08 01:19:55.693203,0.38,667,0.04,36
2017-06-08 01:20:55.697248,0.75,667,0.01,36
2017-06-08 01:21:55.701319,0.86,668,0.03,36
2017-06-08 01:22:55.705431,0.5,664,0.17,36
2017-06-08 01:23:55.709362,0.5,676,0.1,37
2017-06-08 01:24:55.713416,0.99,671,0.03,38
2017-06-08 01:25:55.717528,1.0,671,0.01,37
2017-06-08 01:26:55.721558,1.0,662,0.0,37
2017-06-08 01:27:55.725565,0.75,676,0.0,36
2017-06-08 01:28:55.729575,0.62,681,0.0,37
2017-06-08 01:29:55.733763,0.99,665,0.06,36
2017-06-08 01:30:55.737815,0.76,672,0.02,36
2017-06-08 01:31:55.741919,1.38,680,0.09,36
2017-06-08 01:32:55.746084,0.88,672,0.28,36
2017-06-08 01:33:55.750259,0.99,662,0.16,35
2017-06-08 01:34:55.754352,0.99,663,0.06,36
2017-06-08 01:35:55.758534,1.24,660,0.1,36
2017-06-08 01:36:55.762678,1.3599999999999999,683,0.04,37
2017-06-08 01:37:55.766790,1.8599999999999999,667,0.12,39
2017-06-08 01:38:55.771049,1.24,666,0.09,37
2017-06-08 01:39:55.775295,1.24,687,0.03,38
2017-06-08 01:40:55.779359,1.25,675,0.1,37
2017-06-08 01:41:55.783370,1.6,674,0.23,37
2017-06-08 01:42:55.787452,1.12,676,0.12,36
2017-06-08 01:43:55.791648,1.12,684,0.08,36
2017-06-08 01:44:55.795667,1.12,668,0.03,36
2017-06-08 01:45:55.799811,1.11,683,0.25,36
2017-06-08 01:46:55.804018,1.98,680,0.13,37
2017-06-08 01:47:55.808094,1.3599999999999999,676,0.04,37
2017-06-08 01:48:55.812317,1.3599999999999999,686,0.05,36
2017-06-08 01:49:55.816419,1.01,677,0.08,35
2017-06-08 01:50:55.820549,1.26,681,0.03,36
2017-06-08 01:51:55.824680,1.25,662,0.06,36
2017-06-08 01:52:55.828881,1.1400000000000001,665,0.06,35
2017-06-08 01:53:55.833014,1.12,662,0.17,36
2017-06-08 01:54:55.837254,1.25,665,0.06,36
2017-06-08 01:55:55.841421,1.26,667,0.15,36
2017-06-08 01:56:55.845608,1.5,685,0.17,36
2017-06-08 01:57:55.849926,1.24,665,0.13,36
2017-06-08 01:58:55.854040,1.99,664,0.05,35
2017-06-08 01:59:55.858166,1.52,671,0.02,34
2017-06-08 02:00:55.862344,1.62,678,0.04,35
2017-06-08 02:01:55.866418,1.11,667,0.11,35
2017-06-08 02:02:55.870576,1.6099999999999999,664,0.04,36
2017-06-08 02:03:55.874694,1.6099999999999999,669,0.05,34
2017-06-08 02:04:55.878736,1.3900000000000001,661,0.02,35
2017-06-08 02:05:55.882829,1.8599999999999999,667,0.0,34
2017-06-08 02:06:55.886916,1.38,677,0.04,35
2017-06-08 02:07:55.891068,1.3900000000000001,674,0.14,35
2017-06-08 02:08:55.895256,1.3900000000000001,672,0.05,35
2017-06-08 02:09:55.899381,1.5,668,0.16,35
2017-06-08 02:10:55.903470,1.98,657,0.06,35
2017-06-08 02:11:55.907647,1.5,661,0.17,35
2017-06-08 02:12:55.911776,1.1400000000000001,671,0.06,35
2017-06-08 02:13:55.915785,1.5,675,0.14,36
2017-06-08 02:14:55.919837,1.75,684,0.22,35
2017-06-08 02:15:55.923889,1.85,667,0.08,35
2017-06-08 02:16:55.928178,1.3900000000000001,657,0.03,35
2017-06-08 02:17:55.932119,1.71,651,0.01,35
2017-06-08 02:18:55.936250,1.24,656,0.05,36
2017-06-08 02:19:55.940410,1.5,658,0.08,34
2017-06-08 02:20:55.944670,1.5,662,0.14,35
2017-06-08 02:21:55.948754,1.49,655,0.11,35
2017-06-08 02:22:55.952920,1.82,662,0.04,35
2017-06-08 02:23:55.957027,1.1400000000000001,651,0.08,35
2017-06-08 02:24:55.961153,1.74,669,0.06,35
2017-06-08 02:25:55.965275,2.14,657,0.02,37
2017-06-08 02:26:55.969275,1.88,655,0.05,35
2017-06-08 02:27:55.973293,1.38,663,0.15,34
2017-06-08 02:28:55.977279,1.3900000000000001,657,0.13,35
2017-06-08 02:29:55.981315,1.3900000000000001,661,0.14,35
2017-06-08 02:30:55.985274,1.26,658,0.12,36
2017-06-08 02:31:55.989338,1.62,661,0.1,34
2017-06-08 02:32:55.993409,1.3599999999999999,665,0.1,35
2017-06-08 02:33:55.997474,1.74,658,0.03,36
2017-06-08 02:34:56.001569,1.5,658,0.26,36
2017-06-08 02:35:56.005745,2.02,652,0.21,39
2017-06-08 02:36:56.009902,1.25,661,0.13,35
2017-06-08 02:37:56.014081,1.25,658,0.42,34
2017-06-08 02:38:56.018157,2.0,651,0.51,35
2017-06-08 02:39:56.022305,1.4,652,0.22,35
2017-06-08 02:40:56.026418,1.8599999999999999,661,0.08,35
2017-06-08 02:41:56.030445,1.51,660,0.06,36
2017-06-08 02:42:56.034615,1.38,648,0.17,35
2017-06-08 02:43:56.038821,1.5,652,0.16,35
2017-06-08 02:44:56.042958,1.25,656,0.27,35
2017-06-08 02:45:56.047089,3.8,662,0.5,41
2017-06-08 02:46:56.051292,1.12,662,0.31,35
2017-06-08 02:47:56.055507,1.85,657,0.11,35
2017-06-08 02:48:56.059477,1.26,655,0.04,35
2017-06-08 02:49:56.063547,1.12,658,0.13,35
2017-06-08 02:50:56.067717,1.1400000000000001,658,0.29,35
2017-06-08 02:51:56.071834,1.6099999999999999,666,0.34,35
2017-06-08 02:52:56.075954,1.62,651,0.16,34
2017-06-08 02:53:56.079968,1.49,655,0.06,35
2017-06-08 02:54:56.084065,1.15,651,0.11,35
2017-06-08 02:55:56.088149,3.41,661,0.32,41
2017-06-08 02:56:56.092265,1.6099999999999999,657,0.2,35
2017-06-08 02:57:56.096272,1.25,656,0.13,35
2017-06-08 02:58:56.100283,1.49,658,0.12,35
2017-06-08 02:59:56.104528,2.11,659,0.04,36
2017-06-08 03:00:56.108627,1.65,659,0.14,35
2017-06-08 03:01:56.112748,1.74,655,0.14,35
2017-06-08 03:02:56.116913,1.25,657,0.1,36
2017-06-08 03:03:56.121038,1.8599999999999999,655,0.16,35
2017-06-08 03:04:56.125180,1.26,662,0.06,35
2017-06-08 03:05:56.129318,4.0,663,0.16,42
2017-06-08 03:06:56.133494,1.4,651,0.15,35
2017-06-08 03:07:56.137671,1.5,657,0.05,34
2017-06-08 03:08:56.141841,1.62,658,0.11,35
2017-06-08 03:09:56.145906,1.62,655,0.12,34
2017-06-08 03:10:56.150149,1.62,656,0.04,35
2017-06-08 03:11:56.154399,1.62,671,0.01,35
2017-06-08 03:12:56.158551,1.99,664,0.0,35
2017-06-08 03:13:56.162699,1.6099999999999999,660,0.0,34
2017-06-08 03:14:56.166941,1.26,658,0.0,34
2017-06-08 03:15:56.171107,4.34,661,0.0,41
2017-06-08 03:16:56.175263,1.51,666,0.33,34
2017-06-08 03:17:56.179428,2.49,660,0.18,35
2017-06-08 03:18:56.183652,1.26,661,0.06,34
2017-06-08 03:19:56.187800,1.8900000000000001,670,0.02,35
2017-06-08 03:20:56.191982,1.3599999999999999,668,0.07,35
2017-06-08 03:21:56.196232,1.75,665,0.06,35
2017-06-08 03:22:56.200315,1.25,667,0.02,34
2017-06-08 03:23:56.204476,1.62,667,0.04,35
2017-06-08 03:24:56.208732,1.49,667,0.01,34
2017-06-08 03:25:56.212861,5.3,655,0.0,42
2017-06-08 03:26:56.216988,1.75,657,0.04,34
2017-06-08 03:27:56.221129,1.51,664,0.01,35
2017-06-08 03:28:56.225244,1.8599999999999999,665,0.04,34
2017-06-08 03:29:56.229374,1.3599999999999999,660,0.07,34
2017-06-08 03:30:56.233523,1.5,660,0.07,35
2017-06-08 03:31:56.237645,1.15,666,0.09,35
2017-06-08 03:32:56.241732,1.3900000000000001,661,0.11,35
2017-06-08 03:33:56.245950,1.25,660,0.14,35
2017-06-08 03:34:56.250060,1.25,650,0.18,35
2017-06-08 03:35:56.254203,5.8100000000000005,658,0.16,45
2017-06-08 03:36:56.258290,1.38,661,0.06,36
2017-06-08 03:37:56.262465,1.8599999999999999,666,0.27,36
2017-06-08 03:38:56.266602,1.6400000000000001,671,0.15,35
2017-06-08 03:39:56.270736,1.51,660,0.05,35
2017-06-08 03:40:56.274903,1.25,664,0.02,35
2017-06-08 03:41:56.279086,1.3900000000000001,658,0.07,35
2017-06-08 03:42:56.283371,1.6400000000000001,650,0.02,35
2017-06-08 03:43:56.287511,1.62,656,0.11,35
2017-06-08 03:44:56.291639,4.61,661,0.12,40
2017-06-08 03:45:56.295730,6.06,668,0.19,45
2017-06-08 03:46:56.299788,2.1,651,0.11,34
2017-06-08 03:47:56.303950,1.38,658,0.12,35
2017-06-08 03:48:56.308081,1.3599999999999999,666,0.08,36
2017-06-08 03:49:56.312177,1.38,666,0.07,35
2017-06-08 03:50:56.316431,1.3900000000000001,659,0.02,36
2017-06-08 03:51:56.320506,1.6400000000000001,665,0.07,35
2017-06-08 03:52:56.324610,1.25,662,0.07,35
2017-06-08 03:53:56.328828,1.85,666,0.1,35
2017-06-08 03:54:56.333035,1.1400000000000001,673,0.03,35
2017-06-08 03:55:56.337216,6.94,666,0.13,45
2017-06-08 03:56:56.341375,1.62,670,0.05,35
2017-06-08 03:57:56.345476,1.1400000000000001,663,0.02,35
2017-06-08 03:58:56.349598,1.5,668,0.22,34
2017-06-08 03:59:56.353782,1.38,655,0.08,34
2017-06-08 04:00:56.358057,1.5,669,0.12,35
2017-06-08 04:01:56.362102,1.3900000000000001,661,0.04,35
2017-06-08 04:02:56.366219,2.12,657,0.08,34
2017-06-08 04:03:56.370465,4.64,662,0.03,35
2017-06-08 04:04:56.374610,1.98,679,0.1,36
2017-06-08 04:05:56.378823,6.94,664,0.04,37
2017-06-08 04:06:56.383016,1.1400000000000001,660,0.11,34
2017-06-08 04:07:56.387251,1.51,665,0.15,35
2017-06-08 04:08:56.391338,1.65,666,0.19,34
2017-06-08 04:09:56.395474,1.51,670,0.07,34
2017-06-08 04:10:56.399745,1.1400000000000001,666,0.1,34
2017-06-08 04:11:56.403938,1.74,661,0.04,35
2017-06-08 04:12:56.407989,1.6400000000000001,657,0.16,35
2017-06-08 04:13:56.412043,1.4,656,0.1,34
2017-06-08 04:14:56.416169,1.62,660,0.04,35
2017-06-08 04:15:56.420262,6.69,677,0.13,38
2017-06-08 04:16:56.424457,1.51,667,0.05,36
2017-06-08 04:17:56.428605,1.38,657,0.29,35
2017-06-08 04:18:56.432720,1.6099999999999999,662,0.32,35
2017-06-08 04:19:56.436774,1.4,666,0.33,34
2017-06-08 04:20:56.440946,1.88,668,0.12,36
2017-06-08 04:21:56.445098,1.1400000000000001,667,0.23,35
2017-06-08 04:22:56.449417,4.66,661,0.35000000000000003,34
2017-06-08 04:23:56.453701,1.25,668,0.2,35
2017-06-08 04:24:56.457907,1.88,660,0.14,34
2017-06-08 04:25:56.462157,6.94,663,0.11,36
2017-06-08 04:26:56.466295,1.5,666,0.19,35
2017-06-08 04:27:56.470424,2.0,665,0.15,34
2017-06-08 04:28:56.474650,2.14,662,0.17,35
2017-06-08 04:29:56.478738,1.76,669,0.15,34
2017-06-08 04:30:56.482913,1.38,666,0.09,35
2017-06-08 04:31:56.487010,1.49,661,0.03,35
2017-06-08 04:32:56.491128,1.3900000000000001,661,0.16,35
2017-06-08 04:33:56.495238,1.3599999999999999,667,0.06,34
2017-06-08 04:34:56.499412,1.8599999999999999,664,0.02,34
2017-06-08 04:35:56.503489,6.75,669,0.14,36
2017-06-08 04:36:56.507652,1.75,669,0.11,34
2017-06-08 04:37:56.511716,1.26,671,0.09,34
2017-06-08 04:38:56.515878,1.48,667,0.23,34
2017-06-08 04:39:56.519988,1.98,665,0.62,35
2017-06-08 04:40:56.524098,1.3900000000000001,673,0.37,35
2017-06-08 04:41:56.528278,4.86,661,0.14,35
2017-06-08 04:42:56.532494,1.49,654,0.05,35
2017-06-08 04:43:56.536637,1.6099999999999999,655,0.16,35
2017-06-08 04:44:56.540830,1.49,655,0.2,34
2017-06-08 04:45:56.545016,6.62,653,0.17,35
2017-06-08 04:46:56.549210,1.38,664,0.15,35
2017-06-08 04:47:56.553472,1.25,670,0.2,35
2017-06-08 04:48:56.557579,1.99,660,0.11,35
2017-06-08 04:49:56.561660,1.5,662,0.04,35
2017-06-08 04:50:56.565736,1.62,661,0.06,35
2017-06-08 04:51:56.569883,1.1400000000000001,670,0.06,35
2017-06-08 04:52:56.574122,1.5,661,0.13,36
2017-06-08 04:53:56.578313,2.09,656,0.09,34
2017-06-08 04:54:56.582433,1.5,666,0.1,35
2017-06-08 04:55:56.586505,7.69,670,0.04,36
2017-06-08 04:56:56.590558,1.88,664,0.01,34
2017-06-08 04:57:56.594616,2.01,676,0.12,36
2017-06-08 04:58:56.598651,2.0,666,0.16,35
2017-06-08 04:59:56.602715,2.12,661,0.06,35
2017-06-08 05:00:56.606704,5.16,661,0.22,35
2017-06-08 05:01:56.610657,2.11,663,0.23,35
2017-06-08 05:02:56.614479,1.76,657,0.2,35
2017-06-08 05:03:56.618264,1.88,659,0.07,35
2017-06-08 05:04:56.622154,2.12,660,0.02,35
2017-06-08 05:05:56.626019,7.49,669,0.04,35
2017-06-08 05:06:56.629944,1.74,667,0.13,35
2017-06-08 05:07:56.633878,2.26,660,0.08,34
2017-06-08 05:08:56.637982,1.99,663,0.14,35
2017-06-08 05:09:56.641979,2.11,653,0.12,34
2017-06-08 05:10:56.645951,1.8599999999999999,652,0.04,34
2017-06-08 05:11:56.649779,1.99,654,0.06,33
2017-06-08 05:12:56.653706,2.31,663,0.02,34
2017-06-08 05:13:56.657748,2.38,649,0.01,33
2017-06-08 05:14:56.661662,2.0,665,0.25,34
2017-06-08 05:15:56.665717,7.5600000000000005,682,0.09,33
2017-06-08 05:16:56.669959,1.88,660,0.03,33
2017-06-08 05:17:56.674029,2.24,663,0.13,34
2017-06-08 05:18:56.678051,1.99,671,0.18,34
2017-06-08 05:19:56.682077,4.86,659,0.15,34
2017-06-08 05:20:56.686149,2.0,657,0.1,34
2017-06-08 05:21:56.690140,1.51,668,0.27,33
2017-06-08 05:22:56.694136,2.25,665,0.17,33
2017-06-08 05:23:56.698154,2.1,668,0.22,33
2017-06-08 05:24:56.702152,2.24,664,0.18,33
2017-06-08 05:25:56.706140,7.06,668,0.07,34
2017-06-08 05:26:56.710064,1.62,655,0.02,33
2017-06-08 05:27:56.714016,2.11,649,0.11,34
2017-06-08 05:28:56.717961,1.6400000000000001,639,0.15,33
2017-06-08 05:29:56.722112,1.38,641,0.2,33
2017-06-08 05:30:56.725976,1.26,653,0.14,34
2017-06-08 05:31:56.730053,1.88,650,0.1,34
2017-06-08 05:32:56.733984,1.88,640,0.07,33
2017-06-08 05:33:56.738101,1.5,654,0.13,33
2017-06-08 05:34:56.742134,1.3900000000000001,646,0.08,34
2017-06-08 05:35:56.745846,7.12,658,0.06,34
2017-06-08 05:36:56.749773,1.3900000000000001,650,0.18,33
2017-06-08 05:37:56.753625,1.1400000000000001,649,0.22,33
2017-06-08 05:38:56.757662,4.16,646,0.15,32
2017-06-08 05:39:56.761622,1.26,636,0.05,33
2017-06-08 05:40:56.765526,1.51,636,0.05,33
2017-06-08 05:41:56.769220,0.86,645,0.02,33
2017-06-08 05:42:56.772993,1.0,634,0.22,33
2017-06-08 05:43:56.776770,1.48,634,0.16,33
2017-06-08 05:44:56.780507,1.12,634,0.09,33
2017-06-08 05:45:56.784204,6.55,650,0.12,33
2017-06-08 05:46:56.788114,1.01,643,0.04,33
2017-06-08 05:47:56.792124,1.0,633,0.07,32
2017-06-08 05:48:56.796200,1.24,642,0.02,33
2017-06-08 05:49:56.800207,1.12,637,0.05,32
2017-06-08 05:50:56.804353,1.0,633,0.22,32
2017-06-08 05:51:56.808466,0.88,640,0.21,33
2017-06-08 05:52:56.812441,0.88,648,0.08,33
2017-06-08 05:53:56.816617,1.11,648,0.03,32
2017-06-08 05:54:56.820836,0.75,648,0.05,33
2017-06-08 05:55:56.825019,6.3,664,0.06,32
2017-06-08 05:56:56.829110,1.01,648,0.02,32
2017-06-08 05:57:56.833247,4.0,653,0.0,33
2017-06-08 05:58:56.837268,1.49,653,0.14,32
2017-06-08 05:59:56.841339,0.88,644,0.09,32
2017-06-08 06:00:56.845535,0.75,631,0.03,32
2017-06-08 06:01:56.849678,1.48,647,0.13,32
2017-06-08 06:02:56.853830,1.0,657,0.05,32
2017-06-08 06:03:56.857983,0.62,640,0.30000000000000004,32
2017-06-08 06:04:56.861877,0.62,636,0.25,32
2017-06-08 06:05:56.866030,6.06,657,0.2,32
2017-06-08 06:06:56.869992,1.1,637,0.47000000000000003,32
2017-06-08 06:07:56.873966,0.62,642,0.30000000000000004,33
2017-06-08 06:08:56.877988,0.88,636,0.16,32
2017-06-08 06:09:56.882148,1.5,632,0.17,33
2017-06-08 06:10:56.886308,1.0,636,0.15,32
2017-06-08 06:11:56.890355,0.5,635,0.05,32
2017-06-08 06:12:56.894297,0.88,635,0.08,32
2017-06-08 06:13:56.898395,0.88,634,0.19,32
2017-06-08 06:14:56.902485,0.88,634,0.07,32
2017-06-08 06:15:56.906647,6.54,635,0.02,32
2017-06-08 06:16:56.910833,4.0,634,0.19,33
2017-06-08 06:17:56.914945,1.12,642,0.1,32
2017-06-08 06:18:56.919071,0.75,633,0.13,32
2017-06-08 06:19:56.923344,0.5,634,0.13,33
2017-06-08 06:20:56.927446,0.75,637,0.22,32
2017-06-08 06:21:56.931467,0.5,643,0.08,33
2017-06-08 06:22:56.935465,1.25,623,0.03,32
2017-06-08 06:23:56.939590,0.97,642,0.15,32
2017-06-08 06:24:56.943793,0.62,632,0.45,32
2017-06-08 06:25:56.947854,5.67,645,0.16,32
2017-06-08 06:26:56.951942,1.0,632,0.12,33
2017-06-08 06:27:56.956180,0.62,639,0.17,33
2017-06-08 06:28:56.960355,1.0,633,0.06,32
2017-06-08 06:29:56.964281,1.11,637,0.18,33
2017-06-08 06:30:56.968423,0.88,639,0.24,32
2017-06-08 06:31:56.972541,0.5,632,0.16,32
2017-06-08 06:32:56.976327,1.24,635,0.5,33
2017-06-08 06:33:56.980357,0.38,632,0.54,32
2017-06-08 06:34:56.984627,0.75,636,0.2,32
2017-06-08 06:35:56.988656,9.22,648,0.1,32
2017-06-08 06:36:56.992852,3.12,639,0.14,33
2017-06-08 06:37:56.996982,0.62,630,0.15,32
2017-06-08 06:38:57.001142,0.75,631,0.34,32
2017-06-08 06:39:57.005192,0.5,637,0.23,33
2017-06-08 06:40:57.009324,0.88,638,0.08,32
2017-06-08 06:41:57.013427,1.0,639,0.13,32
2017-06-08 06:42:57.017481,0.75,633,0.05,32
2017-06-08 06:43:57.021626,1.3599999999999999,627,0.02,32
2017-06-08 06:44:57.025784,0.75,642,0.15,33
2017-06-08 06:45:57.029822,4.71,654,0.22,32
2017-06-08 06:46:57.034005,0.86,636,0.08,32
2017-06-08 06:47:57.038126,1.0,630,0.03,32
2017-06-08 06:48:57.042213,0.88,631,0.01,32
2017-06-08 06:49:57.046217,0.75,630,0.17,32
2017-06-08 06:50:57.050277,1.12,625,0.12,32
2017-06-08 06:51:57.054376,1.24,637,0.04,32
2017-06-08 06:52:57.058384,0.75,627,0.09,32
2017-06-08 06:53:57.062536,1.0,636,0.03,32
2017-06-08 06:54:57.066701,4.47,639,0.01,32
2017-06-08 06:55:57.070831,4.08,634,0.06,33
2017-06-08 06:56:57.074851,1.25,625,0.1,32
2017-06-08 06:57:57.079132,0.5,632,0.03,32
2017-06-08 06:58:57.083429,1.12,635,0.18,32
2017-06-08 06:59:57.087461,0.88,631,0.21,32
2017-06-08 07:00:57.091501,0.88,633,0.08,33
2017-06-08 07:01:57.095621,0.62,638,0.03,33
2017-06-08 07:02:57.099601,0.75,640,0.08,32
2017-06-08 07:03:57.103759,0.75,637,0.09,32
2017-06-08 07:04:57.107908,0.88,641,0.03,32
2017-06-08 07:05:57.111973,4.35,645,0.26,32
2017-06-08 07:06:57.116114,0.5,634,0.09,32
2017-06-08 07:07:57.120284,3.25,628,0.07,32
2017-06-08 07:08:57.124550,1.11,634,0.02,31
2017-06-08 07:09:57.128616,0.5,624,0.01,32
2017-06-08 07:10:57.132754,0.75,634,0.11,32
2017-06-08 07:11:57.137034,1.11,644,0.08,31
2017-06-08 07:12:57.140992,0.5,642,0.07,32
2017-06-08 07:13:57.145651,4.06,632,0.02,32
2017-06-08 07:14:57.149668,0.75,637,0.07,31
